18.12028	45.91028	266	1	0	0	0	0	262	10	0	0	0	1	0	0	0	275	4	0	0	0	268	3	0	0	1	236	0	1	0	0	236	3	2	0	0	0
17.94431	45.87171	287	0	0	0	0	0	308	0	0	0	0	0	0	0	3	305	0	0	4	0	244	4	3	0	0	221	13	3	0	20	239	0	1	0	0	12
18.4954	46.2568	185	2238	71	0	0	0	197	2541	2	0	0	0	69	0	4	144	2286	54	0	2	156	2378	41	0	2	290	2109	39	2	0	242	2226	1	0	0	13
18.61534	46.15628	42	1565	289	0	0	0	42	1870	1	0	0	0	295	0	0	105	1882	253	0	15	356	1816	214	1	1	367	1804	210	0	0	243	2130	5	0	0	2
18.0623	46.22457	252	0	0	0	0	0	239	12	0	0	0	0	0	0	0	227	6	0	0	0	256	5	0	0	0	247	10	0	0	0	243	0	0	0	0	0
18.12484	46.26526	284	0	0	0	0	0	332	1	0	0	0	0	0	0	0	276	0	0	0	0	280	2	0	0	0	255	7	0	0	10	243	21	0	0	0	14
18.08333	46.16667	156	5	0	0	0	0	197	13	0	0	0	0	0	0	0	208	2	0	0	31	184	2	0	0	20	188	6	0	0	28	245	0	0	0	0	0
18.15091	46.28135	274	11	0	0	0	0	213	105	0	0	0	0	0	0	0	294	0	0	0	0	213	50	0	0	0	196	65	1	0	0	245	30	0	0	0	0
17.91632	46.1552	254	0	0	0	0	0	173	97	0	0	0	0	0	0	10	266	39	0	0	0	179	99	5	0	0	170	83	0	0	18	248	13	0	0	0	0
18.21644	45.89509	266	0	0	0	0	0	284	6	0	0	0	1	0	0	0	284	4	2	0	0	259	14	1	0	0	240	23	0	0	0	248	12	0	0	0	1
17.96635	45.8956	352	0	0	0	0	0	342	1	0	0	0	0	0	0	0	338	1	0	0	0	345	0	0	0	0	267	0	0	0	0	251	0	0	0	0	1
18.52312	46.52214	97	1366	0	3	0	0	84	1367	4	0	0	0	0	0	0	147	1322	0	2	1	150	1218	0	0	5	33	1199	0	0	0	261	930	0	0	0	0
